text	service	location	cleanliness	business
I lived very nearby in Miami Springs for sixteen years, so while the neighborhood doesn't look like much I know it is just airport industrial, and safe.	0.6	0.0	0.6	0.0
On the same street two or three miles past nice office parks to the west are all sorts of great restaurants.	0.6	0.0	0.6	0.0
Will return, in all likellihood.	0.6	0.0	0.6	0.0
Nice little hotel, friendly staff	0.8	0.0	1.0	0.0
My wife and I stayed at the Coral Princess Inn for 3 days during October.	0.8	0.0	1.0	0.0
The room was clean and well maintained.	0.8	0.0	1.0	0.0
One thing we will remember about the room is that AC was freezing!!!	0.8	0.0	1.0	0.0
But that isn't a bad thing.	0.8	0.0	1.0	0.0
The CPI is in walking distance to all of Condado as well as on the bus route for taking a trip to Old San Juan or to Isle de Verde.	0.8	0.0	1.0	0.0
Great price too!	0.8	0.0	1.0	0.0
Piss Poor Pretty cheap	0.0	0.0	0.0	0.0
I paid $53 per night for the Monarch, it was worth all of $20.	0.0	0.0	0.0	0.0
I felt right at home in the neighborhood of the Monarch, then again I live right outside of Newark NJ, which explains why our car was keyed and our mirror was ripped off.	0.0	0.0	0.0	0.0
I must give them credit at least they left the mirror on my windshield, so I guess they weren't thieves, just vandals.	0.0	0.0	0.0	0.0
Upon finding out my shower didn't work, the indifferent staff gave me a new room after only 10 min of arguing, which was nice.	0.0	0.0	0.0	0.0
Overall, if cost is a main concern, and you want stay in a basic room for $50 with decent service, in an acceptable neighborhood, then you apparently don't have enough $$$ to stay in a San Francisco hotel, try an upgrade to a local hostel, or stay home.	0.0	0.0	0.0	0.0
Overrated We were very excited about our stay - but ended up disappointed.	0.6	0.8	0.8	0.0
We were in a deluxe room (don't be fooled, these are the basic rooms) which was really small, compared to the fantastic villa we had in Benoa for less then half the price!)	0.6	0.8	0.8	0.0
It was nicely done, but not Balinese at all, and we felt a little bit stark.	0.6	0.8	0.8	0.0
We arrived at lunchtime - ordered food and proceeded to wait a LONG time.	0.6	0.8	0.8	0.0
A couple who ordered food after us were given complimentary drinks because of the wait, but we weren't.	0.6	0.8	0.8	0.0
Another guest was complaining about another issue at the same time, so it wasn't the best introduction.	0.6	0.8	0.8	0.0
The setting and pool are gorgous, but as others have said there are nowhere near enough loungers, so people were lying on the floor - not what you expect from a 5 star hotel.	0.6	0.8	0.8	0.0
The restaurant was pretty terrible - the worst nasi goreng I had in 2 weeks by far.	0.6	0.8	0.8	0.0
The shuttle isn't regular enough, and the town of Ubud is fantastic - loads of lovely restaurants, and quiet away from the main streets - I would really recommend staying in the town.	0.6	0.8	0.8	0.0
One absolute positive - the breakfast is fantastic - and free room delivery is well worth it!Overall, I think it just doesn't stack up with other 5 star hotels - the comparison to the Oberoi Seminyak is laughable - now that really is worth it!	0.6	0.8	0.8	0.0
Fantastic hotel - will be going back asap!	1.0	1.0	1.0	1.0
A colleague and myself stayed at 1898 at the beginning of July for a work trip.	1.0	1.0	1.0	1.0
We both work in the fashion industry and would be bringing clients back to the hotel so we needed somewhere that would impress - and it certainly did.Because the hotel is newish, we managed to get quite a good rate on the room.	1.0	1.0	1.0	1.0
It was around the same price as some of the more traditional hotels on La Ramblas but you got so much more for your money.	1.0	1.0	1.0	1.0
The hotel is really modern but has an old school charm, for example dark oak walls and marble floored bathroom.	1.0	1.0	1.0	1.0
It adds a cosy feel without losing the sleekness.	1.0	1.0	1.0	1.0
Oh by the way, bedrooms have a free pillow menu!	1.0	1.0	1.0	1.0
Breakfast was great and catered for all the health freaks to full on english breakfast and cakes.	1.0	1.0	1.0	1.0
Location could not be better - you're right in the middle of the centre but we were never disturbed by noise since the rooms are sound-proof.I was on a work trip so only managed to check out the rooftop pool once but it was so lovely sitting on the deck with a cocktail.	1.0	1.0	1.0	1.0
The views of the city were great and it was so quiet from where we were - you would forget you were in a busy city.I had a full body massage which was so relaxing that I almost fell asleep at dinner later on!We will be going back next year and so will our clients - everyone loves it!	1.0	1.0	1.0	1.0
loved the royal hotel is in excellent location on	0.0	0.0	0.0	0.0
La rambla ---close to everything to see and transportation.	0.0	0.0	0.0	0.0
room was attractive, clean, adequate size and very quiet even though faced on La rambla. restaurant was convenient and good for all meals though lots of small restaurants in area provideding easy access for meals.	0.0	0.0	0.0	0.0
Desk staff very helpful and pleasant---would definitely stay there again.	0.0	0.0	0.0	0.0
Bedbuggs !!!	0.6	1.0	0.6	0.4
I decided to stay in	0.6	1.0	0.6	0.4
A-Train after reading all these good reviews.I stayed in first class room (nothing first class about it; small room, no amenities - shampoo etc available) and after the third night (they had not changed the sheets) I found a little blood in the sheets.	0.6	1.0	0.6	0.4
My alarm bells did not ring then....The fouth morning the bed was covered with bedbuggs and they had eaten me all over.	0.6	1.0	0.6	0.4
I complained at the Reception and all they did was only noting it down, they did not apology and the matter did not seem to suprise them.	0.6	1.0	0.6	0.4
Luckily that was my last night at the A-Train.	0.6	1.0	0.6	0.4
Besides this the room was on the very busy street side and there were roadworks going on during the night.	0.6	1.0	0.6	0.4
Luckily I managed to purchase earplugs later.	0.6	1.0	0.6	0.4
On the positive side the breakfast and the breakfastroom were very nice and the personnel was nice (untill I complaint about the bugs).	0.6	1.0	0.6	0.4
Comfortable, friendly hotel	1.0	0.0	0.8	0.0
My friend and I stayed at the Elan in late February.	1.0	0.0	0.8	0.0
Location was great.	1.0	0.0	0.8	0.0
There were restaurants,Beverley Centre,laundrette, shops, all very close.	1.0	0.0	0.8	0.0
Public transport was very accessible.	1.0	0.0	0.8	0.0
The staff at the hotel were extremely helpful and courteous.	1.0	0.0	0.8	0.0
The rooms were quite nice and clean.	1.0	0.0	0.8	0.0
Bathrooms were good.	1.0	0.0	0.8	0.0
The free internet was a godsend.	1.0	0.0	0.8	0.0
The breakfast area next to the lobby was excellent with the morning sun beating in.	1.0	0.0	0.8	0.0
The continental breakfast on offer was ideal with bagels ,cereals ,tea coffee, fresh fruit.	1.0	0.0	0.8	0.0
We had a very pleasant stay and I would highly recommend anyone to stay there.	1.0	0.0	0.8	0.0
Perfect!	0.8	1.0	1.0	0.8
Had booked this hotel for a 10-night stay (got a great deal via	0.8	1.0	1.0	0.8
HotelConnect) mainly based on the many great reviews here.	0.8	1.0	1.0	0.8
And it fully lived up to our expectations!	0.8	1.0	1.0	0.8
Check-in a bit late - but it was a busy time for the hotel, and there's plenty to do just on the doorstep, so that was okay!	0.8	1.0	1.0	0.8
Great location - plenty to see, and good train/tube connections.	0.8	1.0	1.0	0.8
Charing Cross only 10 mins by train.	0.8	1.0	1.0	0.8
Even Portobello - which is in the direct opposite of London - only took less than 陆 hour by tube.	0.8	1.0	1.0	0.8
Staff was friendly and hard-working - yes, many are from other European countries, but all work hard and are very friendly, so I can't see why some reviewers (and even some hotel-guests we overheard) would mention it as if it was a negative!	0.8	1.0	1.0	0.8
Beds comfy, room spotless, good sanitary appliances as opposed to usual British plumbing!	0.8	1.0	1.0	0.8
Nice tub.	0.8	1.0	1.0	0.8
Fluffy towels.	0.8	1.0	1.0	0.8
Miller-Harris smellies.	0.8	1.0	1.0	0.8
Breakfast was typical hotel fare, not especially exciting, but fresh, varied and plentiful.	0.8	1.0	1.0	0.8
Room-service fast and delicious, great selection of food.	0.8	1.0	1.0	0.8
Ate dinner at Georgetown - highly recommended!	0.8	1.0	1.0	0.8
There are plenty of places to eat in the area around the hotel (try the baguette-sandwiches from Patisserie Paul in the tube-vaults).	0.8	1.0	1.0	0.8
Vacation From Hell	0.0	0.0	0.0	0.0
November 26, 2003My husband and I are two of Air Transat Holidays unfortunate clients who spent the week of November 7 to 14 in the Dominican Republic staying at the Occidental Gran Flamenco, Punta Cana.	0.0	0.0	0.0	0.0
Thier brochure and website rate this hotel as a four and half star property, but at the time of our visit it did not meet the standard of a three star property.	0.0	0.0	0.0	0.0
At the time of our visit, the buffet, beach club and several restaurants were under renovation.	0.0	0.0	0.0	0.0
Our decision on this property was made based on the information in the Air Transat Holidays brochure and the Occidental Gran Flamenco website, neither of which mentioned any renovations.	0.0	0.0	0.0	0.0
The renovations to the buffet resulted in the buffet being served in the stage area and theGrill Restaurant.	0.0	0.0	0.0	0.0
There was not enough seating for the number or guests and because the buffet was divided into two sections; it was necessary to go to both lines to obtain a complete meal.	0.0	0.0	0.0	0.0
The result was if you ate at the buffet, you had to wait for a table and stand in two lines to obtain your meal.	0.0	0.0	0.0	0.0
Not once during our stay were we able to enjoy a hot meal from the buffet.	0.0	0.0	0.0	0.0
We had to eat at dirty tables, surrounded by dirty dishes to consume lukewarm or cold meals.	0.0	0.0	0.0	0.0
It was very difficult to obtain a reservation to dine at the a la carte restaurants.	0.0	0.0	0.0	0.0
The reservation system allowed only you to reserve for the current day or the day following.	0.0	0.0	0.0	0.0
There was so much demand that all spots available were filled before 9:00am.	0.0	0.0	0.0	0.0
During our stay, we were able to obtain reservations for only two dinners.	0.0	0.0	0.0	0.0
For our meal at The Grill restaurant, my husband was served tenderloin of beef that was rancid.	0.0	0.0	0.0	0.0
The staff at the restaurant were unapologetic and made no effort satisfy the problem.	0.0	0.0	0.0	0.0
We reported this incident immediately to guest services at the hotel, but there was no further response from the hotel.	0.0	0.0	0.0	0.0
It was at this time we tried to contact the Air Transat Holidays representative for Punta Cana, she did not answer at the number we had been given at any time between 7:30 to10:00 pm.	0.0	0.0	0.0	0.0
We left a detailed message the following morning but received no response that day and the following day was her day off.	0.0	0.0	0.0	0.0
If we had been able to contact her, we would have requested a change in accommodation.	0.0	0.0	0.0	0.0
Since we were not able to do so we remained at the Flamenco, where the next morning a note under our door informed us that more renovations were planned which interfered with the operation of the both the Mexican and the Italian restaurant.	0.0	0.0	0.0	0.0
That made all their restaurants under some degree of renovation with no clear plan on how to provide food services to their guests.	0.0	0.0	0.0	0.0
In addition to the problem with food services at the Flamenco, we had one complete day with no running water in our room and the service at the beach left much to be desired.	0.0	0.0	0.0	0.0
Often we were not able to obtain beach towels, some days the wait was an hour, on others days the staff had no idea when more towels were coming.	0.0	0.0	0.0	0.0
We had to keep our dirty towels or go without.	0.0	0.0	0.0	0.0
The brochure advertises that windsurfing, kayaking, and sailing are included.	0.0	0.0	0.0	0.0
During our stay, despite many requests we were never able to persuade the staff to put a sailboat in the water.	0.0	0.0	0.0	0.0
The constant explanation was that it was either too windy or too wavy.	0.0	0.0	0.0	0.0
The resorts on either side of us must have completely different weather as their sailboats and kayaks were constantly in the water.	0.0	0.0	0.0	0.0
The beach staff at the Flamenco were interested only in selling us the motorized sports that were not included in our package.	0.0	0.0	0.0	0.0
If we had been informed about the renovations at the Gran Flamenco when we were making our reservation, we would have chosen a different property.	0.0	0.0	0.0	0.0
I spoke directly with Air Transat reservations to assist in choosing a property because this was our first visit to the Dominican.	0.0	0.0	0.0	0.0
The other services we received from Air Transat for this vacation were exceptional; the staff at the Vancouver airport was helpful and polite.	0.0	0.0	0.0	0.0
The flight crew on our flights were wonderful.	0.0	0.0	0.0	0.0
The transfers worked smoothly and our accommodation in Vancouver was just as advertised.	0.0	0.0	0.0	0.0
However, what should have been the best part of our vacation the time in Punta Cana fell far short of our expectations, because of the inferior food service and inadequate service at the beach.	0.0	0.0	0.0	0.0
